leader,client,version,name,www_url,details,avatar_url,active_stake,active_stake_pct,commission,data_center_key,blocks,skipped,skip_rate,avg_compute_units,compute_units_p10,compute_units_p50,compute_units_p90,avg_txn,avg_vote,p50_included_votes,p90_included_votes,p99_included_votes,p999_included_votes,avg_user,avg_fee,fee_p10,fee_p50,fee_p90,avg_tips,tips_p10,tips_p50,tips_p90,rewards_p10,rewards_p50,rewards_p90,avg_reward,votes,missed_votes,avg_vote_latency,vote_latency_p90,vote_latency_p95,vote_latency_p99,lat1_vote_rate,low_latency_votes,lat2_vote_rate
yJeahQNRHNWtL9Z1SqPX3SBwTYXr5ECMYYVK4uYVwxt,Agave Jito,4.0.3,Dosirak 🇰🇷,https://dosiraksol.kr,High-performance validator of Solana.,https://i.ibb.co/64rVSJM/dosirak.png,228231951666958,0.0005346216834929826,5,16276-EN-London,3144,6,0.0019083969465648856,34294055.867431484,20645442,29769807,58644565,1275.091459528362,710.1606118546845,709,727,769,1014,564.9308476736775,19768270.496494584,5683084,10995591,26615524,2389928.5207138304,219039,689005,3734052,6268231,12225139,30676432,22158199.017208412,6059315,6183,1.0466501576498333,1,1,1,0.98957612384012,6022724,0.992947982177226
adramSYKBv1yHoZTub4kepcmF5LybPxwyJcsz4fpfi7,Agave Jito,4.0.2,Adrastea Validator,https://adrastea.fi/,"This validator is operated by Adrastea, a Solana-native DeFi protocol, ensuring secure and reliable validation for the Solana network.",https://pbs.twimg.com/profile_images/1734608542622236672/PzSwqj4J_400x400.jpg,227865010898526,0.0005337621434946234,5,402479-HK-Tsuen Wan,3364,0,0.0,34787481.259512484,20852932,30984736,58644565,1273.135255648038,704.5832342449465,707,733,817,1053,568.5520214030915,17458640.21551724,5740200,11421464,27426087,2247626.829667063,215562,811796,5515124,6472058,13111562,31547511,19706267.045184303,6065149,349,1.0433156712225866,1,1,2,0.9576804740517596,6060380,0.9991562110811016
3s97yjq2MhoPVPC3U9VeE3Z5S643Pweovg88ysvrQPw5,Agave JitoBAM,4.1.0,Starke Finance,https://starke.finance/staking,Validator funding Starke Finance. The Digital Asset Fund Management platform of the future,https://vtphnsruh8aszyym.public.blob.vercel-storage.com/logo.png,227625662081309,0.0005332014811216822,0,20473-US-Elk Grove Village,3320,0,0.0,40215924.08614458,22816743,40265490,59352539,1324.771686746988,711.2448795180723,709,726,761,1161,613.5268072289157,29048193.305120483,7011097,16014499,46969330,4625341.22439759,417068,1828496,8930696,8293684,19404297,55450730,33673534.529518075,6065489,9,1.0054205027822158,1,1,1,0.9951390636020324,6062965,0.9995823920805844
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Agave Rakurai,4.0.3,Solayer Validator [5% Commission + 100% MEV Kickback],https://solayer.org,,https://metadata.solayer.org/logo.jpg,226117611923614,0.0005296689506928349,5,396356-US-Ashburn,3132,0,0.0,38556981.7436143,23890828,35927203,59949043,1359.5121328224775,711.7151979565773,710,720,744,826,647.7969348659004,21821685.69667944,6736188,13430046,32769385,13567472.463920817,805327,3602017,14403834,8495140,18274278,45581176,35389158.16060025,6065100,398,1.005803201925772,1,1,1,0.9947453613866496,6062315,0.9994752285797472
5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,Agave JitoBAM,4.1.0,Solstice,https://solsticestaking.io,"Official validator of Solstice Labs. Bare-metal, US and EU regions, low fees for better net yield. Supports USX and the Solstice network. More at solsticestaking.io or solstice.finance.",https://raw.githubusercontent.com/ssag-cs/ssag_public/main/solstice_logo.png,223221091031582,0.0005228839985235153,5,29066-DE-Frankfurt am Main,3120,6,0.0019230769230769232,31952753.41586384,19955295,28774646,52117191,1252.9913294797689,711.06326268465,709,720,761,911,541.9280667951189,17528462.383429673,5856160,11513202,29355933,4225838.6894669235,284647,1325108,7936674,6736188,13537917,36433721,21754301.072896596,6060088,5410,1.0253111835999742,1,1,1,0.9923902373721004,6056400,0.9985000407221304
PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN,Frankendancer Jito,0.1004.0,Paragon,https://paragon.gdn/,Validator devoted to delivering optimal yield and best-in-class staking experiences.,https://www.paragon.gdn/logo.png,220313313807629,0.0005160726789719007,5,206264-HK-Asia/Hong_Kong,3388,9,0.002656434474616293,32693090.602841076,16535250,28602515,59829264,1222.7203314590115,682.8372299496892,698,741,856,1583,539.8831015093223,16983562.09174312,4852500,10606790,27591139,1551895.6386504883,5636,387319,3233270,5162878,11536251,30799384,18535457.730393607,6064483,1015,1.03536822512323,1,1,2,0.974914673123295,6035767,0.9950983414717144
HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,Frankendancer Jito,0.911.40002,Hyper 🫨,https://schempc.com,"Hyper Secure, Hyper Available, Hyper Profitable",https://schempc.com/hostedsites/Hyper/hyper.png,218867293466554,0.0005126854502185898,5,20473-MX-Querétaro City,3012,4,0.0013280212483399731,31372787.477726065,14694811,26990762,59829264,1175.6898271276596,655.3460771276596,665,731,805,926,520.34375,16062501.71575798,4775478,10585597,27316602,1411154.7942154256,10797,364034,3371959,5050535,11513202,30068998,17473656.509973403,6065188,310,1.0176716698641493,1,1,2,0.9841622237778332,6059376,0.9989906846890396
7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,Agave Jito,4.0.3,Meria,https://meria.com,Meria is an institutional-grade staking service provider running blockchain infrastructure on more than +35 networks.,https://www.meria.com/images/meria/branding/icon-logo-orange.svg,218615455080835,0.0005120955316696843,3,7979-HK-Asia/Hong_Kong,3200,0,0.0,35550704.9459375,21790946,31547511,58527393,1287.1996875,706.3884375,708,726,758,1002,580.81125,17990153.951875,5986423,11536251,27924227,2272615.24125,208773,724331,5121739,6602802,13007088,32703912,20262769.193125,6064847,651,1.0770810871238796,1,2,2,0.9277422892563808,6056540,0.9985231220915414
AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP,Agave Harmonic,4.0.3,Black Sand,,,https://storage.googleapis.com/external-metadata/logo.png,217338801686370,0.0005091050363336856,100,396356-US-Ashburn,3040,17,0.005592105263157895,34644877.466424085,21189262,31864569,56008020,1323.321865696328,688.7605028117764,712,735,817,1056,634.5613628845517,35249108.18723123,7224617,15142335,40104750,3579514.3116109823,415403,1558141,7795091,8277113,17948284,46501977,38828622.49884221,6037949,27549,1.0190852887296664,1,1,1,0.9900004913034346,6034509,0.9948909388808636
DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv,Agave JitoBAM,4.0.2,bloXroute US,https://bloxroute.com,,https://bloxroute.com/wp-content/uploads/2024/07/bloxroute-b.png,214461738258570,0.000502365662279999,2,396356-US-New York,2792,3,0.0010744985673352436,32764347.194334887,20236634,29355933,53383135,1246.2993904625314,710.6045177482969,709,722,765,910,535.6948727142345,18598444.10899964,5879632,11490198,28317916,4062010.6167084975,322870,1407048,7564712,6817509,13811401,36506661,22660454.72570814,6065225,273,1.005059169280612,1,1,1,0.9962598289538632,6063417,0.9996569119303972
DViARWAWKkxAzp4UCgbw5B9pLSrBY3PaztFErcwgVUKX,Agave JitoBAM,4.0.3,Code-Breader,https://gist.github.com/Code-Breader,Coder. Validator. Git: https://github.com/Code-Breader,https://s3.amazonaws.com/keybase_processed_uploads/f107a3f7240f835e7449119812e4a905_360_360.jpg,214246653331627,0.0005018618368300724,0,215120-AT-Vienna,3116,1,0.00032092426187419767,30952715.491492774,19365527,28092276,48984055,1229.6484751203852,710.4083467094703,708,724,779,995,519.240128410915,17465333.981380418,5938723,11240174,26883014,4516326.379775281,327422,1512091,7968484,6941336,13756266,34311986,21981660.3611557,6065223,275,1.006259621451676,1,1,1,0.9959999986810646,6059071,0.9989404002771084
forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q,Agave Rakurai,4.0.3,Forbole,https://forbole.com,Building a free and open metaverse,https://s3.amazonaws.com/keybase_processed_uploads/f5b0771af36b2e3d6a196a29751e1f05_360_360.jpeg,212418264631391,0.0004975789297355124,5,16125-LT-Europe/Vilnius,2304,56,0.024305555555555556,36821064.84030249,23511616,33834965,59829264,1319.50756227758,711.9096975088968,709,719,767,904,607.5978647686833,19546663.97731317,6369329,12447184,28317916,7449075.744661922,372877,2049291,10564447,7610236,15572312,37618455,26995739.721975088,5971685,93813,1.2420668538276884,1,1,1,0.9775055568396858,5951987,0.981285790548443
Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix,Agave Jito,4.0.3,Pine Stake,https://pinestake.com/,"Strengthening Solana’s decentralization from Brazil with a mission to empower communities through education and artist support. Reliable, secure infrastructure with 24/7 monitoring. Join us in building a stronger, more inclusive, decentralized Solana netw",https://pinestake.com/logo.png,212202632600045,0.0004970738227214802,5,396356-BR-São Paulo,2752,0,0.0,34914960.48255814,20894680,31108923,58644565,1250.9807412790697,674.3248546511628,705,785,841,1007,576.655886627907,17668499.72747093,5867884,11911382,27812753,2157013.413880814,218601,784659,5152562,6695892,13756266,31737365,19825513.141351745,6064377,1121,1.1499314768854243,2,2,2,0.8514377549873069,6058176,0.998792844379802
F6kVwubXEfZZo6e4Kozrtg7WoWk5wTRmrC8pwoxSLa7S,Agave JitoBAM,4.1.0,,,,,211125312572882,0.0004945502556118976,10,204770-US-Chicago,3136,0,0.0,32097481.906568877,20399177,29063837,50073646,1245.2378826530612,711.703443877551,710,725,784,986,533.5344387755102,23370439.281887755,5986423,11513202,27591139,4167958.998086734,377378,1677817,7579856,7025133,14118619,34726210,27538398.27997449,6064736,762,1.0073592651023886,1,1,1,0.9935805765660132,6060835,0.9992312255316876
ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,Agave Jito,4.0.3,algo|stake,https://algostake.net/,Independent Proof-of-Stake Validator,https://s3.amazonaws.com/keybase_processed_uploads/da49c4486f024a368d99b7462ecccb05_360_360.jpg,210045264137713,0.0004920202973459902,5,59642-NL-Amsterdam,2952,0,0.0,34109153.98746613,20936511,30492925,52117191,1272.975948509485,709.6365176151761,710,726,759,990,563.339430894309,18541811.206300817,5867884,11536251,29063837,2105028.7798102982,224359,690385,4069394,6563304,12826257,32443325,20646839.986111112,6064331,1167,1.0032884088945673,1,1,1,0.997268319930202,6062197,0.9994557742826724
mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC,Agave Jito,4.0.3,MX Validator,https://github.com/mxval,Validator focused on optimizing block-packing and maximizing returns,https://avatars.githubusercontent.com/u/172463180?v=4,206673559450340,0.0004841222514192966,0,396356-US-New York,2424,0,0.0,34074560.7310231,20277148,29889124,58527393,1284.7545379537953,710.9220297029703,709,720,764,872,573.8325082508251,20405087.383663367,5581704,11398644,29889124,1763159.3952145216,232583,722884,4053149,6243208,12775054,33364575,22168246.778877888,6064658,840,1.0205587850131037,1,1,2,0.987988290491564,6061975,0.9994191738254632
FwnWx7x99rGwLmipzz8ii15NqcHkKRo2oS1Y7j6LivgZ,Agave JitoBAM,4.0.3,Prompt Logic,https://promptlogic.systems,Reliable Solana validator with 0% commission and secure geo-redundant backups for maximum uptime and resilience.,https://i.ibb.co/dbVyMVM/28dded43-76b0-458f-b1e6-5a0272d45ff0-copy.png,205973270619862,0.0004824818606206069,5,206264-SC-Indian/Mahe,3040,1,0.0003289473684210526,32677156.12438302,20075387,29769807,52326078,1249.7637380717342,702.9690687726226,705,733,778,1024,546.7946692991115,19893892.0437644,6022450,11722316,28832253,9179229.589009542,369167,1760317,10049213,7167051,14432671,38301718,29073121.63277394,6065221,277,1.046835721237528,1,1,2,0.9607743667543868,6038569,0.995560298593784
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,Agave JitoBAM,4.0.3,Staker Space,https://staker.space,"Independent node operator supporting open, decentralized networks. 0% commission, fair fees, high uptime. Stake with us at staker.space",https://www.staker.space/android-chrome-512x512.png,205529027368119,0.0004814412435054634,0,49127-NL-Nijmegen,3596,2,0.0005561735261401557,33480165.511129662,20811268,30371197,54244135,1262.980244852532,712.9941569282137,710,721,752,1105,549.9860879243183,19622039.175570395,5974463,11582489,29532598,5612682.8750695605,288660,1447002,8632156,6941336,13950208,36873560,25234722.050639957,6065129,369,1.0051120099836293,1,1,1,0.9979602664117604,6063905,0.9997373669894872
AwcMVMvmT1aCETVYV42WE1cSMCyNp4vZqVjLsvs6dM4o,Agave Rakurai,4.0.3,Beachside,,,https://hosted-assets-container-pbmv.s3.ca-central-1.amazonaws.com/b.png,204846005546236,0.0004798412997920153,4,16276-CA-Beauharnois,3132,0,0.0,36409703.09674329,21834572,33431371,59949043,1320.9690293742017,710.8496168582376,709,718,757,929,610.1194125159642,18173693.25478927,6193462,12348003,29005767,11774273.220625795,1038205,4278036,17175681,8277113,17734192,46223800,29947966.47541507,6065189,309,1.0065958373267512,1,1,1,0.99458824320773,6060784,0.999222817318545
mD1afZhSisoXfJLT8nYwSFANqjr1KPoDUEpYTEfFX1e,Agave JitoBAM,4.0.3,Block Parliament 🦉,https://www.blockparliament.com,"Operated by Gabe Rodriguez (@grod220), a core contributor to Solana’s Agave validator client and on-chain programs at Anza. A way to experience Solana from the operator’s seat, not just the codebase.",https://blockparliament.com/logo/owl-360.png,204460989593050,0.00047893941959706207,5,396356-US-Los Angeles,3028,0,0.0,33261334.381439894,20317743,29710326,56457881,1258.9712681638046,705.0515191545575,705,740,814,1039,553.9197490092471,20307005.6003963,5867884,11911382,30189515,6555794.398943197,369906,1876660,9909504,6983109,14665451,40024620,26862799.9993395,6064267,1231,1.0180602206334253,1,1,2,0.983357838053858,6057894,0.9987463519071312
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,Agave JitoBAM,4.1.0,Rustiq Technology,https://rustiq.co.uk/staking/solana/,Professional UK-based Solana validator. We develop a hardware accelerator for the Solana client on FPGAs. Stake on us and support our effort to make Solana faster and safer! 🚀🚀🚀 ☀️,https://s3.amazonaws.com/keybase_processed_uploads/95511d4479935698b2dc1dae2f7e9505_360_360.jpg,203853423252370,0.00047751622649234727,1,12703-GB-Edinburgh,2844,13,0.004571026722925457,32478370.334864005,20480937,29238744,52640978,1239.2122924761568,710.1801483574709,709,728,779,979,529.032144118686,20105924.300953727,6046588,11536251,29122022,6707530.846344048,364763,1788708,8841834,7067411,14346334,37095466,26813455.147297777,6051682,13816,1.0041107579677848,1,1,1,0.9950121160702716,6048120,0.997134942588391
BeSovDCzhEAfgwDyXBuhmCFKsu5WQ3PaX61GEfteNzXM,Agave JitoBAM,4.0.3,Yonta Labs - LST 0%Fee MEV -,https://www.yontalabs.io/,"Stake and partner with YontaLabs for high APY returns, thanks also to our LST: yontaSOL! Together, we'll build wealth in the exciting Solana Blockchain ecosystem, all while championing top-tier performance",https://rb.gy/r6e0ro,203380115848247,0.0004764075280855126,0,19344-US-Anchorage,3536,0,0.0,33487749.566459276,20852932,30068998,54789298,1259.2845022624435,710.9901018099547,709,725,767,944,548.2944004524887,21831090.946266968,5986423,11887583,30129196,5160970.397341629,396727,1681176,8016438,7039198,14375055,36947380,26992061.343608595,6065200,298,1.0070170810525625,1,1,1,0.995854091453002,6062911,0.9995734892666688
PAWsME7oYbjt5TRNc11mBa33JhKnQr9AYherdr9YAZ6,Agave JitoBAM,4.1.0,Paws🐾 0% Fee/MEV,https://www.paws-validator.xyz/,Empowering Paw-some Fur-tastic Solana,https://www.paws-validator.xyz/paws-360.png,202848345858592,0.0004751618840596697,0,214783-NL-Rotterdam,2936,0,0.0,31986610.98739782,20155850,28774646,51392634,1238.617166212534,705.1859673024524,705,730,786,1075,533.4311989100818,17831993.365463216,5915016,11106098,26403449,6352103.239782017,356826,1704878,8912852,6886026,13783806,34106730,24184096.605245233,6065355,143,1.0130186938769454,1,1,2,0.987662348582095,6062095,0.999438957856387
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,Agave JitoBAM,4.0.3,Sunshine,https://sunshine-validator.com,Your SOL will bring big success! Stake to Sunshine!,https://raw.githubusercontent.com/Alinabo1988/sol_v/refs/heads/main/Sunshine.png,202752433068373,0.00047493721324999176,0,20473-US-Los Angeles,2896,1,0.0003453038674033149,32681361.13298791,20277148,29473592,51909139,1247.3343696027634,709.6569948186528,708,722,749,1202,537.6773747841105,18506776.523661487,6034507,11816471,28036147,4680160.347150259,395934,1872911,8912852,7167051,14753708,35855420,23186936.870811746,6065494,4,1.0060483119759085,1,1,1,0.9951937994209216,6061071,0.9992701341258377
SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,Agave JitoBAM,4.0.2,Solend,https://solend.fi,Solend Protocol Validator,https://solend.fi/apple-touch-icon.png,202217808965120,0.0004736848836088987,5,18450-US-Ogden,2868,5,0.0017433751743375174,37503320.052392595,23558686,34311986,59829264,1329.9626266154382,711.5214809640238,709,719,765,1090,618.4411456514146,23710567.200838283,6629267,12981099,33632562,5999846.955291652,440209,2158673,10799441,7889196,16078685,44057465,29710414.156129938,6065195,303,1.0121951561326552,1,1,2,0.989388999880966,6060111,0.9991118618784476
Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,Agave Rakurai,4.0.3,Rakurai | High TPS | High rewards,https://www.rakurai.io,x.com/rakurai_io | raiSOL | Delivering +35% revenue overperformance and distributing extra rewards,https://raw.githubusercontent.com/rakurai-io/validator-metadata/main/logo.png,201748270031575,0.0004725850126518137,0,213896-DE-Frankfurt am Main,3060,1,0.000326797385620915,37293735.78914678,23324273,34380678,59233953,1330.4955867930696,712.4472049689441,710,719,751,921,618.0483818241255,19499609.531219352,6524042,12929279,30615141,10326203.60706113,550732,2822136,13728781,7873433,17175681,44678608,29825813.138280485,6064787,711,1.00344529824378,1,1,1,0.9976872467850124,6063261,0.9996311926901964
bcZxRSozXDb61a77rxL6n9yumsbatqC7RFmZ8Xi5K8V,Agave Jito,4.0.3,,,,,200888316394336,0.0004705706152026015,0,396356-US-Dallas,2820,10,0.0035460992907801418,34929473.93772242,20894680,31421573,58293751,1279.035587188612,711.3227758007117,709,726,772,1006,567.7128113879004,27812647.883985765,5856160,11887583,29414704,2417962.406405694,219039,766051,5277720,6550191,13456933,33297913,30230610.29039146,6033211,32287,1.0132475061787165,1,1,1,0.985141863042408,6030617,0.9942492768112364
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,Agave JitoBAM,4.1.0,1000X.sh,https://1000x.sh,Stake with the best,https://s3.amazonaws.com/keybase_processed_uploads/a292977de8e5dd1e12d03eb9c26a7e05_360_360.jpg,200176056341751,0.00046890218242788887,0,44486-DE-Frankfurt am Main,2740,0,0.0,32598828.467518248,20480937,29591722,51495522,1247.2587591240876,712.9076642335766,710,721,764,1048,534.3510948905109,18693636.99781022,6058693,11911382,28431414,7313861.018613138,328077,1631490,8895044,7138440,14490517,37318708,26007498.01642336,6065228,270,1.0029606471512695,1,1,1,0.997881460021914,6064122,0.9997731431120742
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,Agave JitoBAM,4.0.3,Stronghold,https://strongholdsol.com/,Earn High APY Through Secure and Reliable Staking with Top-Tier Infrastructure.,https://storage.googleapis.com/thesixnine_resources/stronghold_logo.png,199675090523118,0.0004677286955984863,5,214783-NL-Rotterdam,1976,1,0.0005060728744939271,31293060.91139241,19875634,28889976,48206547,1223.079493670886,712.3255696202532,710,721,760,949,510.7539240506329,22199038.086582277,5844460,11792861,29769807,5155145.398987342,346974,1664448,9184289,7011097,14203585,36652980,27354183.48556962,6060280,5218,1.0022523711775693,1,1,1,0.9971184558959544,6059259,0.9989713952588888
